[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\Rec-1.gcd
Output Date	6/30/2020
Output Time	7:08:26 PM

[File Information]
Type	Data File
Generated	6/29/2020 4:17:14 PM
Generated by	Admin
Modified	6/29/2020 5:00:48 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	6/29/2020 4:23:40 PM
Type	Unknown
Level	1
Sample Name	Rec-1
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	2
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\Rec-1.gcd
Method File	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\20170201_Stabilwax60.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\20171213_multifors2.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	118
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
1	1.116	1.012	1.160	732949858	374796286	0.02	0.00000	   			0.000	7246.799	0.000	1.066	0.000	0.000
2	1.188	1.160	1.236	142523219	92286317	0.02	0.00000	 V 			0.065	14973.017	0.000	0.000	1.585	0.000
3	1.252	1.236	2.287	3668922	2148545	0.02	0.00000	SV 			0.123	13261.276	0.000	0.000	1.573	1.895
4	1.421	1.398	1.523	22674	10535	0.02	0.00000	T  			0.274	9954.501	0.000	1.934	3.371	2.236
5	1.650	1.615	1.680	1249	563	0.02	0.00000	T  			0.479	8949.137	0.000	0.000	3.614	1.747
6	1.772	1.748	1.802	1148	674	0.02	0.00000	T  			0.589	22146.662	0.000	0.000	2.094	1.230
7	1.829	1.802	1.840	4988	3252	0.02	0.00000	TV 			0.640	0.000	0.000	0.000	0.000	1.087
8	1.847	1.840	1.852	2277	3170	0.01	0.00000	TV 			0.655	0.000	0.000	0.000	0.000	1.025
9	1.879	1.852	2.098	31722	8919	0.04	0.00000	TV 			0.684	7911.114	0.000	0.000	0.000	1.045
10	2.129	2.098	2.196	4172	1446	0.03	0.00000	TV 			0.908	12193.531	0.000	0.000	3.099	1.327
11	2.753	2.656	2.840	47250	17904	0.03	0.00000	   			1.468	23957.597	0.000	1.408	8.440	1.616
12	2.893	2.844	3.027	13665	3619	0.04	0.00000	   			1.593	13413.343	0.000	1.747	1.642	1.086
13	5.119	5.040	5.228	25359	5181	0.05	0.00000	   			3.588	24001.552	0.000	1.225	19.228	2.252
14	6.710	6.630	6.894	5204	1002	0.05	0.00000	   			5.014	47064.114	0.000	1.638	12.471	1.398
15	7.095	7.023	7.223	1058	180	0.06	0.00000	   			5.359	30977.250	0.000	1.374	2.710	1.069
16	7.511	7.398	7.592	6126	819	0.07	0.00000	   			5.732	16913.673	0.000	0.000	2.126	1.070
17	7.689	7.612	7.729	1873	279	0.07	0.00000	 V 			5.892	0.000	0.000	0.000	0.000	1.028
18	7.975	7.852	8.071	6800	963	0.07	0.00000	   			6.147	26510.956	0.000	0.940	0.000	1.043
19	8.708	8.612	8.722	2074	425	0.05	0.00000	 V 			6.805	0.000	0.000	0.000	0.000	1.107
20	8.793	8.771	8.807	1035	498	0.02	0.00000	 V 			6.881	0.000	0.000	0.000	0.000	1.011
21	8.843	8.807	8.859	1601	539	0.03	0.00000	 V 			6.925	0.000	0.000	0.000	0.000	1.006
22	8.930	8.887	8.938	1938	679	0.03	0.00000	 V 			7.004	0.000	0.000	0.000	0.000	1.011
23	9.009	8.938	9.025	4010	814	0.05	0.00000	 V 			7.075	0.000	0.000	0.000	0.000	1.010
24	9.039	9.025	9.063	1895	856	0.02	0.00000	 V 			7.101	0.000	0.000	0.000	0.000	1.004
25	9.085	9.063	9.092	1526	886	0.02	0.00000	 V 			7.143	0.000	0.000	0.000	0.000	1.006
26	9.101	9.092	9.112	1085	907	0.01	0.00000	 V 			7.157	0.000	0.000	0.000	0.000	1.002
27	9.137	9.112	9.153	2393	986	0.02	0.00000	 V 			7.189	0.000	0.000	0.000	0.000	1.005
28	9.175	9.153	9.191	2331	1063	0.02	0.00000	 V 			7.223	0.000	0.000	0.000	0.000	1.005
29	9.197	9.191	9.217	1730	1082	0.02	0.00000	 V 			7.243	0.000	0.000	0.000	0.000	1.003
30	9.235	9.217	9.243	1686	1121	0.02	0.00000	 V 			7.277	0.000	0.000	0.000	0.000	1.005
31	9.256	9.243	9.272	1991	1139	0.02	0.00000	 V 			7.296	0.000	0.000	0.000	0.000	1.003
32	9.293	9.272	9.306	2341	1193	0.02	0.00000	 V 			7.329	0.000	0.000	0.000	0.000	1.005
33	9.338	9.306	9.354	3453	1216	0.03	0.00000	 V 			7.369	0.000	0.000	0.000	0.000	1.005
34	9.402	9.354	9.415	4509	1246	0.04	0.00000	 V 			7.427	0.000	0.000	0.000	0.000	1.008
35	9.430	9.415	9.439	1787	1249	0.01	0.00000	 V 			7.451	0.000	0.000	0.000	0.000	1.003
36	9.451	9.439	9.461	1693	1257	0.01	0.00000	 V 			7.470	0.000	0.000	0.000	0.000	1.003
37	9.475	9.461	9.495	2499	1264	0.02	0.00000	 V 			7.492	0.000	0.000	0.000	0.000	1.003
38	9.528	9.495	9.553	4527	1330	0.03	0.00000	 V 			7.540	0.000	0.000	0.000	0.000	1.006
39	9.564	9.553	9.578	1883	1313	0.01	0.00000	 V 			7.572	0.000	0.000	0.000	0.000	1.004
40	9.584	9.578	9.601	1899	1325	0.01	0.00000	 V 			7.589	0.000	0.000	0.000	0.000	1.002
41	9.612	9.601	9.643	3298	1330	0.02	0.00000	 V 			7.615	0.000	0.000	0.000	0.000	1.003
42	9.649	9.643	9.659	1289	1344	0.01	0.00000	 V 			7.648	0.000	0.000	0.000	0.000	1.004
43	9.668	9.659	9.681	1855	1379	0.01	0.00000	 V 			7.664	0.000	0.000	0.000	0.000	1.002
44	9.720	9.681	9.733	4297	1393	0.03	0.00000	 V 			7.711	0.000	0.000	0.000	0.000	1.006
45	9.755	9.733	9.764	2563	1407	0.02	0.00000	 V 			7.743	0.000	0.000	0.000	0.000	1.004
46	11.058	9.764	11.064	35029525	1309814	0.27	0.00000	 V 			8.911	0.000	0.000	0.000	0.000	1.151
47	11.255	11.064	11.263	18328264	1752720	0.10	0.00000	 V 			9.087	0.000	0.000	0.000	0.000	1.020
48	11.617	11.263	11.624	48027729	2680947	0.18	0.00000	 V 			9.411	0.000	0.000	0.000	0.000	1.036
49	11.691	11.624	11.700	12778268	2897700	0.04	0.00000	 V 			9.478	0.000	0.000	0.000	0.000	1.007
50	11.763	11.700	11.770	12630329	3121539	0.04	0.00000	 V 			9.542	0.000	0.000	0.000	0.000	1.007
51	11.861	11.770	11.868	19364955	3410888	0.06	0.00000	 V 			9.630	0.000	0.000	0.000	0.000	1.009
