[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\E11-3.gcd
Output Date	6/30/2020
Output Time	7:08:40 PM

[File Information]
Type	Data File
Generated	6/30/2020 5:05:40 AM
Generated by	Admin
Modified	6/30/2020 5:38:49 AM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	6/30/2020 5:11:41 AM
Type	Unknown
Level	1
Sample Name	E11-3
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	22
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\E11-3.gcd
Method File	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\20170201_Stabilwax60-trunc.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jindra\June 2020\FaOH 6-29-20\20171213_multifors2.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	90
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
1	1.117	1.015	1.161	783140839	388299876	0.02	0.00000	   			0.000	6778.609	0.000	1.016	0.000	0.000
2	1.189	1.161	1.236	152631522	98955661	0.02	0.00000	 V 			0.064	14973.862	0.000	0.000	1.546	0.000
3	1.253	1.236	2.271	3861417	2349911	0.02	0.00000	SV 			0.122	14290.281	0.000	0.000	1.588	1.891
4	1.421	1.398	1.521	19493	9569	0.02	0.00000	T  			0.273	11280.581	0.000	1.889	3.543	2.242
5	1.650	1.617	1.681	1136	527	0.02	0.00000	T  			0.477	10616.875	0.000	0.000	3.904	1.752
6	1.826	1.798	1.831	1695	1435	0.01	0.00000	T  			0.635	0.000	0.000	0.000	0.000	1.329
7	1.880	1.831	2.094	30313	7809	0.04	0.00000	TV 			0.683	9077.162	0.000	0.000	0.000	1.076
8	2.125	2.094	2.194	3849	1290	0.03	0.00000	TV 			0.903	11176.915	0.000	0.000	3.093	1.322
9	2.747	2.652	2.835	34958	12651	0.03	0.00000	   			1.460	21699.030	0.000	1.419	8.048	1.617
10	2.891	2.835	3.455	30628	3623	0.08	0.00000	 V 			1.588	11705.630	0.000	6.321	1.589	1.088
11	3.497	3.455	3.576	1384	410	0.03	0.00000	 V 			2.130	24939.856	0.000	0.000	6.212	1.341
12	5.112	5.027	5.235	34109	5495	0.06	0.00000	   			3.577	18459.573	0.000	0.000	13.551	1.679
13	5.274	5.235	5.318	6853	1423	0.05	0.00000	 V 			3.722	0.000	0.000	0.000	0.000	1.041
14	5.337	5.318	5.379	3287	984	0.03	0.00000	 V 			3.777	0.000	0.000	0.000	0.000	1.015
15	5.394	5.379	5.431	1567	595	0.03	0.00000	 V 			3.829	0.000	0.000	0.000	0.000	1.014
16	7.508	7.386	7.566	6423	897	0.07	0.00000	   			5.722	0.000	0.000	0.000	0.000	1.494
17	7.706	7.566	7.746	5348	479	0.11	0.00000	 V 			5.899	0.000	0.000	0.000	0.000	1.031
18	7.799	7.746	7.807	1254	318	0.04	0.00000	 V 			5.982	0.000	0.000	0.000	0.000	1.014
19	7.967	7.807	8.054	15269	1639	0.09	0.00000	 V 			6.132	0.000	0.000	0.000	0.000	1.025
20	8.069	8.054	8.076	1383	1012	0.01	0.00000	 V 			6.223	0.000	0.000	0.000	0.000	1.015
21	8.098	8.076	8.106	1709	966	0.02	0.00000	 V 			6.249	0.000	0.000	0.000	0.000	1.004
22	8.147	8.106	8.155	2721	917	0.03	0.00000	 V 			6.294	0.000	0.000	0.000	0.000	1.007
23	8.175	8.155	8.195	2046	870	0.02	0.00000	 V 			6.319	0.000	0.000	0.000	0.000	1.004
24	8.211	8.195	8.226	1348	740	0.02	0.00000	 V 			6.351	0.000	0.000	0.000	0.000	1.005
25	8.245	8.226	8.263	1394	637	0.02	0.00000	 V 			6.382	0.000	0.000	0.000	0.000	1.005
26	10.992	9.791	10.998	30359722	1186882	0.26	0.00000	 V 			8.841	0.000	0.000	0.000	0.000	1.385
27	11.158	10.998	11.170	14217921	1554395	0.09	0.00000	 V 			8.989	0.000	0.000	0.000	0.000	1.017
28	11.265	11.170	11.273	10246202	1769408	0.06	0.00000	 V 			9.085	0.000	0.000	0.000	0.000	1.011
29	11.451	11.273	11.457	22279707	2223949	0.10	0.00000	 V 			9.251	0.000	0.000	0.000	0.000	1.018
30	11.525	11.457	11.528	10117723	2441305	0.04	0.00000	 V 			9.317	0.000	0.000	0.000	0.000	1.007
31	11.568	11.528	11.576	7207229	2549336	0.03	0.00000	 V 			9.356	0.000	0.000	0.000	0.000	1.004
32	11.608	11.576	11.613	5641978	2654921	0.02	0.00000	 V 			9.392	0.000	0.000	0.000	0.000	1.004
33	11.691	11.613	11.704	15543361	2941446	0.05	0.00000	 V 			9.466	0.000	0.000	0.000	0.000	1.008
34	11.779	11.704	11.789	15397633	3170477	0.05	0.00000	 V 			9.545	0.000	0.000	0.000	0.000	1.008
35	11.860	11.789	11.871	16398921	3444370	0.05	0.00000	 V 			9.618	0.000	0.000	0.000	0.000	1.008
36	11.966	11.871	11.973	21929062	3762702	0.06	0.00000	 V 			9.713	0.000	0.000	0.000	0.000	1.010
37	12.018	11.973	12.026	12403829	3952076	0.03	0.00000	 V 			9.759	0.000	0.000	0.000	0.000	1.005
38	12.092	12.026	12.097	17267982	4192691	0.04	0.00000	 V 			9.825	0.000	0.000	0.000	0.000	1.007
39	12.122	12.097	12.129	8152333	4288426	0.02	0.00000	 V 			9.852	0.000	0.000	0.000	0.000	1.003
40	12.145	12.129	12.150	5534769	4345051	0.01	0.00000	 V 			9.872	0.000	0.000	0.000	0.000	1.002
41	12.204	12.150	12.220	18961410	4573429	0.04	0.00000	 V 			9.925	0.000	0.000	0.000	0.000	1.005
42	12.263	12.220	12.277	15776541	4822676	0.03	0.00000	 V 			9.979	0.000	0.000	0.000	0.000	1.005
43	12.325	12.277	12.330	15557697	4945746	0.03	0.00000	 V 			10.034	0.000	0.000	0.000	0.000	1.005
44	12.419	12.330	12.425	29042225	5251441	0.06	0.00000	 V 			10.118	0.000	0.000	0.000	0.000	1.008
45	12.452	12.425	12.458	10633249	5380877	0.02	0.00000	 V 			10.148	0.000	0.000	0.000	0.000	1.003
46	12.505	12.458	12.523	21559524	5605822	0.04	0.00000	 V 			10.195	0.000	0.000	0.000	0.000	1.005
47	12.568	12.523	12.585	20964846	5821977	0.04	0.00000	 V 			10.251	0.000	0.000	0.000	0.000	1.006
48	12.613	12.585	12.619	12214720	5947800	0.02	0.00000	 V 			10.292	0.000	0.000	0.000	0.000	1.004
49	12.648	12.619	12.661	14840941	6020359	0.02	0.00000	 V 			10.323	0.000	0.000	0.000	0.000	1.003
50	12.695	12.661	12.703	15602500	6170411	0.03	0.00000	 V 			10.365	0.000	0.000	0.000	0.000	1.004
51	12.729	12.703	12.746	16026000	6334959	0.03	0.00000	 V 			10.396	0.000	0.000	0.000	0.000	1.003
52	12.793	12.746	12.809	24126705	6519346	0.04	0.00000	 V 			10.452	0.000	0.000	0.000	0.000	1.005
53	12.827	12.809	12.833	9380661	6568564	0.01	0.00000	 V 			10.484	0.000	0.000	0.000	0.000	1.003
54	12.858	12.833	13.467	21215568	6742159	0.03	0.00000	SV 			10.511	0.000	0.000	0.000	0.000	1.003
55	12.985	12.962	13.005	4481	2910	0.02	0.00000	T  			10.624	1416002.887	0.000	0.000	0.000	1.011
56	13.023	13.005	13.057	7032	4401	0.02	0.00000	TV 			10.658	1341254.271	0.000	0.000	0.861	1.003
57	13.124	13.099	13.150	2378	1276	0.02	0.00000	T  			10.749	895099.727	0.000	0.000	2.021	1.009
58	13.182	13.150	13.204	7363	3614	0.02	0.00000	TV 			10.801	0.000	0.000	0.000	0.000	1.005
59	13.222	13.204	13.274	6953	2884	0.02	0.00000	TV 			10.837	0.000	0.000	0.000	0.000	1.003
60	13.308	13.274	13.343	5861	2240	0.03	0.00000	TV 			10.914	572913.112	0.000	0.000	0.000	1.007
61	13.361	13.343	13.410	2658	1179	0.02	0.00000	TV 			10.961	0.000	0.000	0.000	0.000	1.004
62	13.505	13.483	13.554	1238	540	0.02	0.00000	 V 			11.090	685844.022	0.000	0.000	0.000	1.012
63	13.680	13.637	13.765	1742	485	0.04	0.00000	   			11.247	346315.815	0.000	1.384	2.222	1.014
64	13.898	13.805	13.923	8524	1659	0.05	0.00000	   			11.442	0.000	0.000	0.000	0.000	1.017
65	13.939	13.923	13.954	3168	1737	0.02	0.00000	 V 			11.479	0.000	0.000	0.000	0.000	1.003
66	14.046	13.954	14.110	59747	13297	0.04	0.00000	 V 			11.574	0.000	0.000	0.000	0.000	1.008
67	14.240	14.110	14.315	85262	13085	0.07	0.00000	 V 			11.748	0.000	0.000	0.000	0.000	1.015
68	15.526	15.473	15.559	2018	731	0.03	0.00000	 V 			12.900	0.000	0.000	0.000	0.000	1.098
69	15.622	15.559	15.683	6067	2398	0.03	0.00000	 V 			12.985	1235222.090	0.000	0.000	0.000	1.007
70	16.101	16.039	16.346	124255	34137	0.04	0.00000	S  			13.414	513843.573	0.000	1.866	6.576	1.033
71	16.827	16.798	16.987	3225	1376	0.02	0.00000	 V 			14.064	1669824.388	0.000	0.000	10.265	1.048
72	17.276	17.222	17.427	2107	306	0.07	0.00000	   			14.466	105815.915	0.000	0.000	3.399	1.029
73	17.481	17.427	17.613	1567	297	0.05	0.00000	 V 			14.649	239821.563	0.000	0.000	1.158	1.013
74	17.921	17.871	17.977	2285	957	0.02	0.00000	 V 			15.043	1434593.522	0.000	0.000	4.357	1.027
75	18.129	18.006	18.210	3066	529	0.06	0.00000	   			15.230	249175.275	0.000	0.826	2.037	1.012
76	18.512	18.456	18.711	117735	38552	0.03	0.00000	 V 			15.573	932694.271	0.000	1.482	3.458	1.022
77	18.773	18.711	18.840	1997	520	0.04	0.00000	 V 			15.806	489827.000	0.000	0.000	2.842	1.015
78	20.500	20.436	20.722	114360	43993	0.03	0.00000	   			17.353	1516460.041	0.000	1.308	19.926	1.098
79	22.273	22.215	22.443	114220	49856	0.02	0.00000	S  			18.940	2293496.103	0.000	1.232	28.343	1.091
80	23.387	23.343	23.429	1702	850	0.02	0.00000	   			19.937	3282405.959	0.000	0.000	20.225	1.053
81	23.633	23.593	23.711	1563	577	0.03	0.00000	   			20.157	1822869.141	0.000	0.000	4.054	1.011
82	23.769	23.711	23.825	4032	2110	0.02	0.00000	 V 			20.279	4204763.759	0.000	1.467	2.344	1.006
83	23.899	23.825	24.107	112493	51935	0.02	0.00000	SV 			20.395	2953081.486	0.000	1.190	2.546	1.006
84	24.552	24.505	24.598	1055	555	0.02	0.00000	   			20.980	3966197.377	0.000	1.159	12.478	1.029
85	25.002	24.943	25.127	11980	5329	0.02	0.00000	S  			21.382	3939090.643	0.000	1.728	9.051	1.019
86	25.317	25.279	25.359	8663	4683	0.02	0.00000	   			21.664	4649974.185	0.000	0.000	6.487	1.013
87	25.404	25.359	25.491	122236	59246	0.02	0.00000	 V 			21.742	3664946.278	0.000	1.158	1.748	1.004
88	25.650	25.491	25.702	2223	222	0.10	0.00000	 V 			21.963	0.000	0.000	0.000	0.000	1.010
