[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\20191220_mcf_H204A-3_1.gcd
Output Date	12/21/2019
Output Time	11:09:52 AM

[File Information]
Type	Data File
Generated	12/20/2019 3:36:40 PM
Generated by	Admin
Modified	12/20/2019 4:03:03 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	12/20/2019 3:40:30 PM
Type	Unknown
Level	1
Sample Name	20191220_mcf_H204A-3
Sample ID	UNK-0004
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	4
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\20191220_mcf_H204A-3_1.gcd
Method File	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\Agilent_FatWaxUI_method2_trunc.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\20191206-MCF_stds.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	91
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
1	1.476	1.307	1.526	5736561	2007165	0.03	0.00000	   			0.000	6596.889	0.000	0.000	0.000	0.000
2	1.557	1.526	1.951	187522555	43431573	0.04	0.00000	SV 			0.054	2811.183	0.000	2.576	0.846	0.000
3	1.777	1.750	1.820	10046	5316	0.02	0.00000	T  			0.204	17826.869	0.000	1.046	2.595	3.753
4	1.927	1.867	1.951	52000	18395	0.03	0.00000	T  			0.305	9815.806	0.000	0.686	2.291	1.497
5	2.098	1.951	2.907	113155546	21897993	0.05	0.00000	SV 			0.421	3879.977	0.000	0.710	1.610	1.378
6	2.208	2.193	2.231	6667	5515	0.01	0.00000	T  			0.496	63437.994	0.000	1.162	1.302	1.177
7	2.300	2.282	2.333	3100	2110	0.01	0.00000	T  			0.558	49293.037	0.000	1.253	2.413	1.126
8	2.379	2.361	2.408	2729	1744	0.02	0.00000	T  			0.611	59446.605	0.000	0.000	1.970	1.096
9	2.449	2.408	2.557	28409	12161	0.02	0.00000	TV 			0.659	32559.344	0.000	0.000	1.511	1.078
10	3.008	2.907	3.047	2453	970	0.03	0.00000	   			1.037	40950.691	0.000	0.000	9.843	1.574
11	3.151	3.047	3.197	5626	1490	0.04	0.00000	 V 			1.134	13140.358	0.000	0.000	1.697	1.094
12	3.236	3.197	3.327	1929	793	0.02	0.00000	 V 	15	Xylose	1.192	59588.087	0.000	0.000	1.043	1.051
13	3.412	3.327	3.481	3162	1073	0.03	0.00000	 V 	15	Xylose	1.311	60634.637	0.000	0.000	3.264	1.100
14	3.557	3.481	3.579	1611	718	0.02	0.00000	 V 	15	Xylose	1.410	0.000	0.000	0.000	0.000	1.075
15	3.601	3.579	3.654	1538	769	0.02	0.00000	 V 	22	Lactic Acid	1.439	62446.134	0.000	0.000	0.000	1.021
16	3.725	3.654	3.780	1136	393	0.03	0.00000	 V 	22	Lactic Acid	1.523	46413.407	0.000	0.000	1.967	1.059
17	3.833	3.780	3.878	1810	872	0.02	0.00000	   	23	Lactic Acid	1.596	87306.488	0.000	0.000	1.785	1.048
18	4.060	3.990	4.130	27060	12236	0.02	0.00000	   	23	Lactic Acid	1.750	86386.536	0.000	0.922	4.256	1.096
19	4.948	4.844	5.012	2370	664	0.04	0.00000	   	1	Acetate_Sugars	2.351	57030.657	0.000	0.738	12.883	1.343
20	5.266	5.185	5.315	4810	1741	0.03	0.00000	   	2	Sugars	2.567	97551.947	0.000	0.000	4.242	1.092
21	5.671	5.600	5.759	10364	3616	0.03	0.00000	   	3	Propionate_Sugars	2.841	93724.035	0.000	0.974	5.739	1.107
22	10.709	10.617	10.836	99768	49873	0.02	0.00000	S  	13	Sugars	6.254	682285.052	0.000	1.071	80.216	2.201
23	11.789	11.746	11.863	76893	44321	0.02	0.00000	 V 	14	Sugars	6.985	1108910.054	0.000	1.152	22.400	1.117
24	12.043	11.989	12.171	170659	101788	0.02	0.00000	 V 	21	Xylose	7.157	1311577.236	0.000	1.229	5.856	1.025
25	12.816	12.782	12.861	1836	813	0.02	0.00000	 V 	21	Xylose	7.681	788643.384	0.000	0.000	15.536	1.073
26	12.932	12.861	12.950	4541	2450	0.02	0.00000	 V 	21	Xylose	7.759	0.000	0.000	0.000	0.000	1.010
27	12.963	12.950	13.006	4630	2233	0.02	0.00000	 V 	21	Xylose	7.780	0.000	0.000	0.000	0.000	1.003
28	13.034	13.006	13.076	6003	3006	0.02	0.00000	 V 	21	Xylose	7.829	1243054.620	0.000	0.000	0.000	1.006
29	13.118	13.076	13.141	2604	858	0.03	0.00000	 V 			7.885	0.000	0.000	0.000	0.000	1.007
30	13.163	13.141	13.193	2233	866	0.03	0.00000	 V 			7.916	0.000	0.000	0.000	0.000	1.004
31	13.239	13.193	13.263	3550	1090	0.03	0.00000	 V 			7.968	0.000	0.000	0.000	0.000	1.007
32	13.324	13.263	13.365	5857	1033	0.06	0.00000	 V 			8.025	0.000	0.000	0.000	0.000	1.007
33	13.399	13.365	13.421	3176	1028	0.03	0.00000	 V 			8.075	0.000	0.000	0.000	0.000	1.006
34	13.449	13.421	13.473	3040	1037	0.03	0.00000	 V 			8.110	0.000	0.000	0.000	0.000	1.004
35	13.534	13.473	13.561	8130	2183	0.04	0.00000	 V 			8.167	0.000	0.000	0.000	0.000	1.007
