[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\20191220_mcf_Sc3-1_1.gcd
Output Date	12/21/2019
Output Time	11:09:49 AM

[File Information]
Type	Data File
Generated	12/20/2019 6:41:13 PM
Generated by	Admin
Modified	12/20/2019 7:07:52 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	12/20/2019 6:45:19 PM
Type	Unknown
Level	1
Sample Name	20191220_mcf_Sc3-1
Sample ID	UNK-0011
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	11
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\20191220_mcf_Sc3-1_1.gcd
Method File	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\Agilent_FatWaxUI_method2_trunc.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jindra\12-20-19\20191206-MCF_stds.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	80
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
1	1.478	1.303	1.531	7353171	2784334	0.03	0.00000	   			0.000	8347.477	0.000	1.077	0.000	0.000
2	1.557	1.531	1.839	179567737	43931621	0.04	0.00000	 V 			0.053	3257.709	0.000	2.702	0.910	0.000
3	2.090	1.839	2.152	70205297	19239696	0.04	0.00000	 V 			0.413	8361.787	0.000	0.647	5.323	7.743
4	2.307	2.152	2.399	1669041	290030	0.06	0.00000	 V 			0.560	4405.337	0.000	0.000	1.890	1.355
5	2.441	2.399	2.656	35477	10398	0.03	0.00000	 V 			0.651	24459.832	0.000	0.000	1.335	1.162
6	2.729	2.656	2.824	4447	579	0.08	0.00000	 V 			0.846	0.000	0.000	0.000	0.000	1.299
7	3.000	2.950	3.043	2057	729	0.03	0.00000	 V 			1.029	31798.405	0.000	0.000	0.000	1.217
8	3.142	3.043	3.192	4109	1021	0.04	0.00000	 V 			1.126	12430.825	0.000	0.000	1.582	1.093
9	4.050	3.977	4.126	22116	9949	0.02	0.00000	   	23	Lactic Acid	1.740	84209.941	0.000	0.942	10.802	1.546
10	5.251	5.176	5.293	1863	634	0.03	0.00000	 V 	2	Sugars	2.552	80281.304	0.000	0.000	18.525	1.467
11	5.332	5.293	5.377	2498	1051	0.02	0.00000	 V 	2	Sugars	2.607	121864.913	0.000	0.000	1.207	1.022
12	5.409	5.377	5.460	1413	611	0.02	0.00000	 V 	3	Propionate_Sugars	2.659	121095.778	0.000	0.000	1.249	1.020
13	5.658	5.587	5.773	11187	4137	0.03	0.00000	   	3	Propionate_Sugars	2.828	104657.990	0.000	0.966	3.786	1.063
