[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jindra\3-14-2020\Thio8.gcd
Output Date	3/15/2020
Output Time	1:50:17 PM

[File Information]
Type	Data File
Generated	3/15/2020 3:50:48 AM
Generated by	Admin
Modified	3/15/2020 4:23:23 AM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	3/15/2020 3:53:19 AM
Type	Unknown
Level	1
Sample Name	Thio8
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	16
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jindra\3-14-2020\Thio1.gcd
Method File	C:\GCsolution\Data\Pfleger\Jindra\3-14-2020\Agilent_FatWaxUI_method5_MAJ.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jindra\3-14-2020\3-14-20.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	114
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
1	1.200	0.798	1.251	21828419	6428381	0.03	0.00000	   			0.000	2590.036	0.000	0.000	0.000	0.000
2	1.298	1.251	1.750	360877994	74270405	0.05	0.00000	SV 			0.082	1859.826	0.000	3.222	0.917	0.000
3	1.553	1.531	1.643	23357	6827	0.03	0.00000	T  			0.295	4317.931	0.000	2.216	2.382	3.601
4	1.851	1.750	5.815	126459613	34193190	0.04	0.00000	SV 			0.543	6471.900	0.000	0.948	3.199	1.842
5	2.265	2.208	2.381	101857	42239	0.02	0.00000	T  			0.888	22015.465	0.000	1.243	5.428	1.636
6	2.542	2.497	2.632	6860	2449	0.03	0.00000	TV 			1.119	20061.923	0.000	1.255	4.185	1.260
7	2.862	2.805	2.945	13819	5740	0.02	0.00000	T  			1.386	34253.259	0.000	1.197	4.797	1.238
8	3.029	2.950	3.151	23829	8719	0.03	42.41925	T  	1	Acetic Acid	1.525	32301.556	0.000	0.990	2.586	1.100
9	3.418	3.379	3.524	1822	409	0.04	0.00000	TV 			1.849	12151.082	0.000	0.000	4.076	1.213
10	4.009	3.916	4.121	108111	45921	0.02	114.85640	TV 	2	Propionic	2.342	70454.101	0.000	1.113	6.425	1.266
11	4.164	4.121	4.210	1098	297	0.04	1.16638	TV 	2	Propionic	2.471	0.000	0.000	0.000	0.000	1.055
12	4.363	4.308	4.471	4778	1351	0.04	3.29877	TV 	3	Isobutyric	2.636	48518.219	0.000	1.611	0.000	1.067
